image_id,method,scale,psnr,ssim,lpips,elapsed_seconds,status
jxie_flickr8k_2096,bicubic_2x,2,31.957729021869852,0.9219658364090813,0.12324211001396179,0.0027420520782470703,ok
jxie_flickr8k_2096,fast_x2,2,27.80589301641205,0.8013930835685553,0.14142094552516937,0.5139591693878174,ok
jxie_flickr8k_108,bicubic_4x,4,28.931981091318832,0.8907257822562363,0.19230206310749054,0.0022428035736083984,ok
jxie_flickr8k_108,general_x4plus,4,29.804110700457066,0.8711129591116914,0.09030727297067642,0.5119013786315918,ok
jxie_flickr8k_108,sharp_anime_x4,4,28.404914576786837,0.8534409199543888,0.15864330530166626,0.15149593353271484,ok
jxie_flickr8k_108,auto_vehicle_x4,4,29.804110700457066,0.8711129591116914,0.09030727297067642,0.5173535346984863,ok
jxie_flickr8k_108,bicubic_2x,2,35.56495309529359,0.9691322961381323,0.04635688289999962,0.0027322769165039062,ok
jxie_flickr8k_108,fast_x2,2,32.149018097750485,0.9185558677466977,0.04291408136487007,0.5159196853637695,ok
jxie_flickr8k_2459,bicubic_4x,4,20.730511599483364,0.6281064678417714,0.4770412743091583,0.0022313594818115234,ok
jxie_flickr8k_2459,general_x4plus,4,20.208508972413355,0.6400454616490108,0.2096252143383026,0.5141994953155518,ok
jxie_flickr8k_2459,sharp_anime_x4,4,19.461417262669848,0.5986545763623524,0.2708759903907776,0.15000033378601074,ok
jxie_flickr8k_2459,auto_vehicle_x4,4,20.208508972413355,0.6400454616490108,0.2096252143383026,0.5136749744415283,ok
jxie_flickr8k_2459,bicubic_2x,2,26.112350295968234,0.8880894575209406,0.14888131618499756,0.0027763843536376953,ok
jxie_flickr8k_2459,fast_x2,2,23.89948103617133,0.8242018898136386,0.1112275943160057,0.5169219970703125,ok
jxie_flickr8k_162,bicubic_4x,4,22.179267334947397,0.7236409784217401,0.3614625036716461,0.0022287368774414062,ok
jxie_flickr8k_162,general_x4plus,4,20.325011901928328,0.6891860224728993,0.1811414361000061,0.5155704021453857,ok
jxie_flickr8k_162,sharp_anime_x4,4,19.197474590247566,0.6766526224517874,0.29040607810020447,0.14906001091003418,ok
jxie_flickr8k_162,auto_vehicle_x4,4,20.325011901928328,0.6891860224728993,0.1811414361000061,0.5172066688537598,ok
jxie_flickr8k_162,bicubic_2x,2,27.952790284716574,0.9119990563528059,0.1280452460050583,0.0027780532836914062,ok
jxie_flickr8k_162,fast_x2,2,24.67609709723366,0.8093495601561372,0.12362807989120483,0.5136351585388184,ok
jxie_flickr8k_3810,bicubic_4x,4,22.128779596706806,0.5356773854134446,0.5996360778808594,0.002227306365966797,ok
jxie_flickr8k_3810,general_x4plus,4,20.995949342466915,0.4804179455565773,0.3745821714401245,0.5104565620422363,ok
jxie_flickr8k_3810,sharp_anime_x4,4,20.82761754460674,0.4395264151102318,0.506737470626831,0.149061918258667,ok
jxie_flickr8k_3810,auto_vehicle_x4,4,20.995949342466915,0.4804179455565773,0.3745821714401245,0.5108542442321777,ok
jxie_flickr8k_3810,bicubic_2x,2,27.120383102196925,0.8514649347547828,0.21799853444099426,0.0026912689208984375,ok
jxie_flickr8k_3810,fast_x2,2,24.220414529145337,0.6793196464349883,0.2462407499551773,0.5121698379516602,ok
jxie_flickr8k_3821,bicubic_4x,4,27.44470618661851,0.8036742929872792,0.3513733446598053,0.0021796226501464844,ok
jxie_flickr8k_3821,general_x4plus,4,26.465569133231888,0.7888628885017882,0.16177459061145782,0.5064654350280762,ok
jxie_flickr8k_3821,sharp_anime_x4,4,25.413151140377437,0.7624162975680006,0.22962750494480133,0.14963006973266602,ok
jxie_flickr8k_3821,auto_vehicle_x4,4,26.465569133231888,0.7888628885017882,0.16177459061145782,0.5116941928863525,ok
jxie_flickr8k_3821,bicubic_2x,2,32.61666898743481,0.9321458173255933,0.11272343248128891,0.002736330032348633,ok
jxie_flickr8k_3821,fast_x2,2,30.34293089944938,0.8715559281719281,0.11020880192518234,0.5147151947021484,ok
jxie_flickr8k_2579,bicubic_4x,4,24.64657746790181,0.4762826968845954,0.6767241954803467,0.0022335052490234375,ok
jxie_flickr8k_2579,general_x4plus,4,24.024713694755672,0.41245686551051114,0.5782599449157715,0.5117902755737305,ok
jxie_flickr8k_2579,sharp_anime_x4,4,23.690818795893325,0.37480498401891094,0.6960778832435608,0.1501145362854004,ok
jxie_flickr8k_2579,auto_vehicle_x4,4,24.024713694755672,0.41245686551051114,0.5782599449157715,0.5115678310394287,ok
jxie_flickr8k_2579,bicubic_2x,2,28.37075833992088,0.7873481947156789,0.3231276571750641,0.002789735794067383,ok
jxie_flickr8k_2579,fast_x2,2,25.582016727913576,0.5511495372163887,0.5028948187828064,0.5142545700073242,ok
jxie_flickr8k_1614,bicubic_4x,4,27.904758066658708,0.8801742659789347,0.21178506314754486,0.002242565155029297,ok
jxie_flickr8k_1614,general_x4plus,4,27.407814345640624,0.8475386955762477,0.1193169578909874,0.5113718509674072,ok
jxie_flickr8k_1614,sharp_anime_x4,4,26.140491218425595,0.8170955646293159,0.17625609040260315,0.14846062660217285,ok
jxie_flickr8k_1614,auto_vehicle_x4,4,27.407814345640624,0.8475386955762477,0.1193169578909874,0.5115535259246826,ok
jxie_flickr8k_1614,bicubic_2x,2,34.70534147811656,0.9706574122429473,0.053563442081213,0.002805948257446289,ok
jxie_flickr8k_1614,fast_x2,2,31.557542869365598,0.9199528859725935,0.053964562714099884,0.5138812065124512,ok
jxie_flickr8k_4928,bicubic_4x,4,25.402818251360184,0.7273035269653502,0.4236547350883484,0.0022284984588623047,ok
jxie_flickr8k_4928,general_x4plus,4,24.564014612529373,0.7002890025541223,0.22757746279239655,0.5130279064178467,ok
jxie_flickr8k_4928,sharp_anime_x4,4,23.40032613795582,0.6503940674303977,0.33464211225509644,0.1487114429473877,ok
jxie_flickr8k_4928,auto_vehicle_x4,4,24.564014612529373,0.7002890025541223,0.22757746279239655,0.5135838985443115,ok
jxie_flickr8k_4928,bicubic_2x,2,30.87716495537532,0.9125917303720494,0.1363019496202469,0.002788543701171875,ok
jxie_flickr8k_4928,fast_x2,2,28.03869604098712,0.8294997172769293,0.15209592878818512,0.5143458843231201,ok
jxie_flickr8k_2729,bicubic_4x,4,19.094906233076962,0.5451271797706678,0.5068522095680237,0.002277374267578125,ok
jxie_flickr8k_2729,general_x4plus,4,17.896517052431765,0.46721540725165006,0.24804159998893738,0.5116932392120361,ok
jxie_flickr8k_2729,sharp_anime_x4,4,17.59417891281133,0.44834950210892427,0.3286406993865967,0.15052580833435059,ok
jxie_flickr8k_2729,auto_vehicle_x4,4,17.896517052431765,0.46721540725165006,0.24804159998893738,0.5128660202026367,ok
jxie_flickr8k_2729,bicubic_2x,2,24.480894281070555,0.8725048389301665,0.17517776787281036,0.002826213836669922,ok
jxie_flickr8k_2729,fast_x2,2,20.987155836500328,0.6858643854413583,0.138071209192276,0.5135917663574219,ok
jxie_flickr8k_5858,bicubic_4x,4,28.36029228454787,0.8244118237236601,0.3358388841152191,0.0022041797637939453,ok
jxie_flickr8k_5858,general_x4plus,4,26.98640808288713,0.7858015316125547,0.20809271931648254,0.5136306285858154,ok
jxie_flickr8k_5858,sharp_anime_x4,4,25.571006795499784,0.7495275977804807,0.28435230255126953,0.1487734317779541,ok
jxie_flickr8k_5858,auto_vehicle_x4,4,26.98640808288713,0.7858015316125547,0.20809271931648254,0.5123889446258545,ok
jxie_flickr8k_5858,bicubic_2x,2,33.39609521904198,0.9445132117937339,0.08921580016613007,0.002781391143798828,ok
jxie_flickr8k_5858,fast_x2,2,31.18318757272438,0.886345167678011,0.09313388168811798,0.5145771503448486,ok
jxie_flickr8k_4759,bicubic_4x,4,23.194026489903237,0.5091232432854224,0.5539590716362,0.0022330284118652344,ok
jxie_flickr8k_4759,general_x4plus,4,23.028395949625356,0.4661906801827669,0.37129953503608704,0.5131618976593018,ok
jxie_flickr8k_4759,sharp_anime_x4,4,22.50110942424955,0.4199513818182734,0.575303852558136,0.149200439453125,ok
jxie_flickr8k_4759,auto_vehicle_x4,4,23.028395949625356,0.4661906801827669,0.37129953503608704,0.5131258964538574,ok
jxie_flickr8k_4759,bicubic_2x,2,27.8189277959207,0.825804123407519,0.16275709867477417,0.0027217864990234375,ok
jxie_flickr8k_4759,fast_x2,2,25.51553283861583,0.6602894862618404,0.17065635323524475,0.5120840072631836,ok
jxie_flickr8k_3760,bicubic_4x,4,26.48915850144398,0.6535946103921103,0.3997136056423187,0.002259969711303711,ok
jxie_flickr8k_3760,general_x4plus,4,25.345006932239738,0.5939483759483032,0.3179818391799927,0.508833646774292,ok
jxie_flickr8k_3760,sharp_anime_x4,4,25.296947463540395,0.5912269773387612,0.3497731685638428,0.14974641799926758,ok
jxie_flickr8k_3760,auto_vehicle_x4,4,25.345006932239738,0.5939483759483032,0.3179818391799927,0.5118687152862549,ok
jxie_flickr8k_3760,bicubic_2x,2,30.829493944422378,0.8590685307368533,0.1691969335079193,0.002767801284790039,ok
jxie_flickr8k_3760,fast_x2,2,27.15640888364113,0.672380078488774,0.2581578195095062,0.512608528137207,ok
jxie_flickr8k_2382,bicubic_4x,4,20.78137098204314,0.5025931643757301,0.5684834718704224,0.0022432804107666016,ok
jxie_flickr8k_2382,general_x4plus,4,20.83125557021929,0.5340649004397603,0.3502998650074005,0.5077476501464844,ok
jxie_flickr8k_2382,sharp_anime_x4,4,20.701623749593576,0.5046877663204986,0.4348866641521454,0.14985871315002441,ok
jxie_flickr8k_2382,auto_vehicle_x4,4,20.83125557021929,0.5340649004397603,0.3502998650074005,0.512784481048584,ok
jxie_flickr8k_2382,bicubic_2x,2,26.437419129002315,0.8732706620429442,0.1203201487660408,0.002776622772216797,ok
jxie_flickr8k_2382,fast_x2,2,23.033440179935383,0.8148806976493791,0.17280110716819763,0.5151581764221191,ok
jxie_flickr8k_1236,bicubic_4x,4,20.498969482350308,0.41169469954959564,0.6335656642913818,0.0022439956665039062,ok
jxie_flickr8k_1236,general_x4plus,4,19.066382598441102,0.3374463668336339,0.3851916790008545,0.5135495662689209,ok
jxie_flickr8k_1236,sharp_anime_x4,4,19.023335367169082,0.25693151975127176,0.5489670634269714,0.15066814422607422,ok
jxie_flickr8k_1236,auto_vehicle_x4,4,19.066382598441102,0.3374463668336339,0.3851916790008545,0.5168478488922119,ok
jxie_flickr8k_1236,bicubic_2x,2,24.052534342712256,0.7770677937643372,0.25854021310806274,0.0027365684509277344,ok
jxie_flickr8k_1236,fast_x2,2,21.413458697717324,0.6342027680564382,0.19153055548667908,0.5198376178741455,ok
jxie_flickr8k_5058,bicubic_4x,4,25.995433048201466,0.8439757298716732,0.24233901500701904,0.0022394657135009766,ok
jxie_flickr8k_5058,general_x4plus,4,25.050768770998392,0.824150656686142,0.14471936225891113,0.5197417736053467,ok
jxie_flickr8k_5058,sharp_anime_x4,4,23.824841578461143,0.7974473480102775,0.18330904841423035,0.15122222900390625,ok
jxie_flickr8k_5058,auto_vehicle_x4,4,25.050768770998392,0.824150656686142,0.14471936225891113,0.518233060836792,ok
jxie_flickr8k_5058,bicubic_2x,2,31.750202302812774,0.954550604903226,0.06389068067073822,0.0027899742126464844,ok
jxie_flickr8k_5058,fast_x2,2,28.247190273822163,0.8947055444542196,0.08034519851207733,0.5211114883422852,ok
jxie_flickr8k_5859,bicubic_4x,4,22.673766587834365,0.7042927315472016,0.44808489084243774,0.002252340316772461,ok
jxie_flickr8k_5859,general_x4plus,4,22.065462656725376,0.6641488575272377,0.23724018037319183,0.518409013748169,ok
jxie_flickr8k_5859,sharp_anime_x4,4,21.175951394062395,0.6265102094592568,0.28470996022224426,0.1508166790008545,ok
jxie_flickr8k_5859,auto_vehicle_x4,4,22.065462656725376,0.6641488575272377,0.23724018037319183,0.5164074897766113,ok
jxie_flickr8k_5859,bicubic_2x,2,27.05293349391766,0.9013588877139362,0.17414702475070953,0.0027985572814941406,ok
jxie_flickr8k_5859,fast_x2,2,25.287885798471564,0.8151399904265131,0.13423308730125427,0.5128505229949951,ok
jxie_flickr8k_1774,bicubic_4x,4,29.031369436447658,0.8340753133859913,0.3310008943080902,0.0022428035736083984,ok
jxie_flickr8k_1774,general_x4plus,4,28.681289131614875,0.8209981785944049,0.2048950344324112,0.5125231742858887,ok
jxie_flickr8k_1774,sharp_anime_x4,4,25.887888876318033,0.7781596889623912,0.2843432128429413,0.14881372451782227,ok
jxie_flickr8k_1774,auto_vehicle_x4,4,28.681289131614875,0.8209981785944049,0.2048950344324112,0.5138106346130371,ok
jxie_flickr8k_1774,bicubic_2x,2,35.8266064390436,0.957697287656321,0.08914270997047424,0.0027844905853271484,ok
jxie_flickr8k_1774,fast_x2,2,31.583536625558537,0.8971791231400686,0.13631142675876617,0.5142526626586914,ok
jxie_flickr8k_2543,bicubic_4x,4,21.787924034363343,0.7386363354547788,0.345914751291275,0.0022230148315429688,ok
jxie_flickr8k_2543,general_x4plus,4,21.405662475516536,0.7208878555427436,0.18088386952877045,0.5132038593292236,ok
jxie_flickr8k_2543,sharp_anime_x4,4,20.59331842508702,0.6880796394759058,0.2375164031982422,0.15081477165222168,ok
jxie_flickr8k_2543,auto_vehicle_x4,4,21.405662475516536,0.7208878555427436,0.18088386952877045,0.5121479034423828,ok
jxie_flickr8k_2543,bicubic_2x,2,27.86762596906555,0.9255487622009807,0.09274987876415253,0.0027179718017578125,ok
jxie_flickr8k_2543,fast_x2,2,25.525002932174687,0.8438020555555855,0.08559960126876831,0.5152575969696045,ok
jxie_flickr8k_211,bicubic_4x,4,27.212474920067642,0.6803610661208522,0.5160584449768066,0.0022430419921875,ok
jxie_flickr8k_211,general_x4plus,4,25.397799399389637,0.6284652715979114,0.2980053722858429,0.5134027004241943,ok
jxie_flickr8k_211,sharp_anime_x4,4,25.447635533718447,0.6106277702324815,0.4343222379684448,0.14919328689575195,ok
jxie_flickr8k_211,auto_vehicle_x4,4,25.397799399389637,0.6284652715979114,0.2980053722858429,0.5135324001312256,ok
jxie_flickr8k_211,bicubic_2x,2,32.37217438413441,0.9061624126472566,0.18537254631519318,0.002760171890258789,ok
jxie_flickr8k_211,fast_x2,2,28.236877971181006,0.7942947261249981,0.16728553175926208,0.5160703659057617,ok
jxie_flickr8k_1410,bicubic_4x,4,25.249132968308476,0.7776651334873704,0.36260470747947693,0.0021927356719970703,ok
jxie_flickr8k_1410,general_x4plus,4,23.9656951245674,0.7420258700060298,0.17893433570861816,0.5117785930633545,ok
jxie_flickr8k_1410,sharp_anime_x4,4,22.395979288953768,0.6996042061446416,0.22580929100513458,0.14950227737426758,ok
jxie_flickr8k_1410,auto_vehicle_x4,4,23.9656951245674,0.7420258700060298,0.17893433570861816,0.512974739074707,ok
jxie_flickr8k_1410,bicubic_2x,2,31.255121826050832,0.9377398241475632,0.10821595042943954,0.0027856826782226562,ok
jxie_flickr8k_1410,fast_x2,2,27.038512968213205,0.8527922386424701,0.09152553975582123,0.5157854557037354,ok
jxie_flickr8k_4415,bicubic_4x,4,21.157264728272544,0.49888778603746786,0.5741451382637024,0.002277374267578125,ok
jxie_flickr8k_4415,general_x4plus,4,19.461951372041323,0.42810729676387177,0.3368355929851532,0.5116841793060303,ok
jxie_flickr8k_4415,sharp_anime_x4,4,19.388819124626522,0.3908197874110786,0.45757800340652466,0.14894461631774902,ok
jxie_flickr8k_4415,auto_vehicle_x4,4,19.461951372041323,0.42810729676387177,0.3368355929851532,0.5130622386932373,ok
jxie_flickr8k_4415,bicubic_2x,2,25.362393579905085,0.8205561323188594,0.24983835220336914,0.0027887821197509766,ok
jxie_flickr8k_4415,fast_x2,2,21.882948630944725,0.6431977626061552,0.1963212490081787,0.5140066146850586,ok
jxie_flickr8k_2521,bicubic_4x,4,30.325082587948952,0.76720642447693,0.38561728596687317,0.002230405807495117,ok
jxie_flickr8k_2521,general_x4plus,4,28.944663996180534,0.7193814019931294,0.2416476607322693,0.5129854679107666,ok
jxie_flickr8k_2521,sharp_anime_x4,4,28.333292686748774,0.6979474576178314,0.3019232749938965,0.14974689483642578,ok
jxie_flickr8k_2521,auto_vehicle_x4,4,28.944663996180534,0.7193814019931294,0.2416476607322693,0.5129132270812988,ok
jxie_flickr8k_2521,bicubic_2x,2,35.33837320521794,0.9243092327468095,0.14377076923847198,0.0027780532836914062,ok
jxie_flickr8k_2521,fast_x2,2,31.697649989879952,0.8253498943414207,0.1331740766763687,0.5137648582458496,ok
jxie_flickr8k_3651,bicubic_4x,4,24.38157546296003,0.7348781760119895,0.4607732594013214,0.0022687911987304688,ok
jxie_flickr8k_3651,general_x4plus,4,24.453171982882726,0.692644435322351,0.28590127825737,0.5131590366363525,ok
jxie_flickr8k_3651,sharp_anime_x4,4,23.895964080641917,0.6567896602966364,0.3531387746334076,0.14897561073303223,ok
jxie_flickr8k_3651,auto_vehicle_x4,4,24.453171982882726,0.692644435322351,0.28590127825737,0.5134303569793701,ok
jxie_flickr8k_3651,bicubic_2x,2,28.138420952996004,0.8809671297783783,0.18193775415420532,0.0027713775634765625,ok
jxie_flickr8k_3651,fast_x2,2,25.886297704002676,0.7831666090797388,0.14418292045593262,0.5156850814819336,ok
jxie_flickr8k_3996,bicubic_4x,4,22.987370994463436,0.5800341134981166,0.510540246963501,0.0021860599517822266,ok
jxie_flickr8k_3996,general_x4plus,4,21.163880760141108,0.5219353038606808,0.28261083364486694,0.5152909755706787,ok
jxie_flickr8k_3996,sharp_anime_x4,4,21.183467335304393,0.49739715546048674,0.39601603150367737,0.15043973922729492,ok
jxie_flickr8k_3996,auto_vehicle_x4,4,21.163880760141108,0.5219353038606808,0.28261083364486694,0.5130856037139893,ok
jxie_flickr8k_3996,bicubic_2x,2,28.56049090462433,0.8887571277396239,0.19368882477283478,0.002804279327392578,ok
jxie_flickr8k_3996,fast_x2,2,24.562784839448906,0.769353712871427,0.169841930270195,0.5133886337280273,ok
jxie_flickr8k_5651,bicubic_4x,4,29.933133800794014,0.8773701223592759,0.30246034264564514,0.002239227294921875,ok
jxie_flickr8k_5651,general_x4plus,4,28.648747350564662,0.860747251088417,0.17542019486427307,0.51224684715271,ok
jxie_flickr8k_5651,sharp_anime_x4,4,28.4819931681566,0.8516598741866184,0.25368160009384155,0.14872479438781738,ok
jxie_flickr8k_5651,auto_vehicle_x4,4,28.648747350564662,0.860747251088417,0.17542019486427307,0.5122833251953125,ok
jxie_flickr8k_5651,bicubic_2x,2,33.49682922991245,0.949375893236156,0.10490936040878296,0.0027532577514648438,ok
jxie_flickr8k_5651,fast_x2,2,29.741750979608636,0.8973359423687448,0.08671712875366211,0.517890453338623,ok
jxie_flickr8k_2426,bicubic_4x,4,25.647044655031994,0.8141194831752848,0.22419263422489166,0.0022430419921875,ok
jxie_flickr8k_2426,general_x4plus,4,24.294968307311194,0.7821819378730854,0.1301174908876419,0.5161159038543701,ok
jxie_flickr8k_2426,sharp_anime_x4,4,21.677820420072894,0.7059786328280208,0.26800069212913513,0.15059208869934082,ok
jxie_flickr8k_2426,auto_vehicle_x4,4,24.294968307311194,0.7821819378730854,0.1301174908876419,0.516618013381958,ok
jxie_flickr8k_2426,bicubic_2x,2,31.038443377225462,0.9479260233471417,0.06108863651752472,0.002848386764526367,ok
jxie_flickr8k_2426,fast_x2,2,26.33309610076757,0.8704914399605856,0.0787302553653717,0.5198493003845215,ok
jxie_flickr8k_1470,bicubic_4x,4,28.05267874326892,0.8107801570720771,0.29637908935546875,0.002249479293823242,ok
jxie_flickr8k_1470,general_x4plus,4,27.064194732490456,0.7840958462819447,0.15916110575199127,0.5187962055206299,ok
jxie_flickr8k_1470,sharp_anime_x4,4,25.568686323702295,0.7408205716702053,0.21356943249702454,0.1513218879699707,ok
jxie_flickr8k_1470,auto_vehicle_x4,4,27.064194732490456,0.7840958462819447,0.15916110575199127,0.519230842590332,ok
jxie_flickr8k_1470,bicubic_2x,2,33.559636336062994,0.9436807344832849,0.0735713317990303,0.0027875900268554688,ok
jxie_flickr8k_1470,fast_x2,2,30.055487253525882,0.8689840771447841,0.07653254270553589,0.5223722457885742,ok
jxie_flickr8k_4014,bicubic_4x,4,29.33087152657417,0.8773399542524128,0.2254190295934677,0.0022368431091308594,ok
jxie_flickr8k_4014,general_x4plus,4,28.8212762398658,0.8787332993987379,0.12452323734760284,0.5171382427215576,ok
jxie_flickr8k_4014,sharp_anime_x4,4,26.56088511236075,0.84756793976822,0.18506425619125366,0.14954686164855957,ok
jxie_flickr8k_4014,auto_vehicle_x4,4,28.8212762398658,0.8787332993987379,0.12452323734760284,0.5183322429656982,ok
jxie_flickr8k_4014,bicubic_2x,2,35.715611470473064,0.9640925676113278,0.060572557151317596,0.0027904510498046875,ok
jxie_flickr8k_4014,fast_x2,2,32.08306065824679,0.9306430694620267,0.0782606303691864,0.5179910659790039,ok
jxie_flickr8k_481,bicubic_4x,4,29.17738586208958,0.8113470581966449,0.3521299958229065,0.002259969711303711,ok
jxie_flickr8k_481,general_x4plus,4,26.777565855408838,0.7388019299239822,0.2398945391178131,0.5174641609191895,ok
jxie_flickr8k_481,sharp_anime_x4,4,24.45591132531222,0.670369480355264,0.3648401200771332,0.14951491355895996,ok
jxie_flickr8k_481,auto_vehicle_x4,4,26.777565855408838,0.7388019299239822,0.2398945391178131,0.5150361061096191,ok
jxie_flickr8k_481,bicubic_2x,2,35.419403152846584,0.937712262012687,0.11534275859594345,0.0027871131896972656,ok
jxie_flickr8k_481,fast_x2,2,30.238871939881907,0.8310960586498322,0.14347898960113525,0.5186417102813721,ok
jxie_flickr8k_1281,bicubic_4x,4,23.814384028487183,0.6951929808341232,0.3758939802646637,0.002254486083984375,ok
jxie_flickr8k_1281,general_x4plus,4,22.786071464433938,0.6628827594578529,0.1972275674343109,0.5152816772460938,ok
jxie_flickr8k_1281,sharp_anime_x4,4,22.19089743141678,0.6311079473144333,0.27907150983810425,0.14969348907470703,ok
jxie_flickr8k_1281,auto_vehicle_x4,4,22.786071464433938,0.6628827594578529,0.1972275674343109,0.5166912078857422,ok
jxie_flickr8k_1281,bicubic_2x,2,30.151843482930076,0.923767958721101,0.10278797894716263,0.0027763843536376953,ok
jxie_flickr8k_1281,fast_x2,2,27.48936144347798,0.8489026588415719,0.0914621502161026,0.5182070732116699,ok
jxie_flickr8k_5150,bicubic_4x,4,23.992244078327506,0.6595059147183994,0.4970385432243347,0.0022728443145751953,ok
jxie_flickr8k_5150,general_x4plus,4,23.397979567444125,0.5941386435864434,0.351579487323761,0.5165801048278809,ok
jxie_flickr8k_5150,sharp_anime_x4,4,22.792475102673674,0.5769569130239779,0.4190562963485718,0.1497664451599121,ok
jxie_flickr8k_5150,auto_vehicle_x4,4,23.397979567444125,0.5941386435864434,0.351579487323761,0.5146479606628418,ok
jxie_flickr8k_5150,bicubic_2x,2,29.412796870382113,0.8798983394072057,0.2098219096660614,0.002695322036743164,ok
jxie_flickr8k_5150,fast_x2,2,26.51962139233848,0.7144649135144053,0.2498263120651245,0.5128984451293945,ok
jxie_flickr8k_5219,bicubic_4x,4,23.41196018466703,0.6617555259275845,0.3816625475883484,0.0022547245025634766,ok
jxie_flickr8k_5219,general_x4plus,4,21.67521624957509,0.5501184666814615,0.25338220596313477,0.5155172348022461,ok
jxie_flickr8k_5219,sharp_anime_x4,4,20.96455457723738,0.48565193215120717,0.3363568186759949,0.1498699188232422,ok
jxie_flickr8k_5219,auto_vehicle_x4,4,21.67521624957509,0.5501184666814615,0.25338220596313477,0.5160284042358398,ok
jxie_flickr8k_5219,bicubic_2x,2,29.757516433621202,0.9255215026667699,0.10651658475399017,0.002777576446533203,ok
jxie_flickr8k_5219,fast_x2,2,24.429851734009816,0.7400765103198191,0.20535801351070404,0.5169816017150879,ok
jxie_flickr8k_5761,bicubic_4x,4,24.046093061373664,0.6619066593197529,0.42890840768814087,0.0022306442260742188,ok
jxie_flickr8k_5761,general_x4plus,4,23.290561520030103,0.6339698638037294,0.28492671251296997,0.5103557109832764,ok
jxie_flickr8k_5761,sharp_anime_x4,4,22.342882046479605,0.5967242529670925,0.36041760444641113,0.14985013008117676,ok
jxie_flickr8k_5761,auto_vehicle_x4,4,23.290561520030103,0.6339698638037294,0.28492671251296997,0.5115869045257568,ok
jxie_flickr8k_5761,bicubic_2x,2,29.979204915626486,0.9127397189661338,0.11586440354585648,0.0027914047241210938,ok
jxie_flickr8k_5761,fast_x2,2,26.7111394805113,0.8047051845341947,0.14753402769565582,0.5163393020629883,ok
jxie_flickr8k_968,bicubic_4x,4,24.497888139980212,0.7215831215258688,0.42030590772628784,0.0022230148315429688,ok
jxie_flickr8k_968,general_x4plus,4,23.435071966493478,0.6583024018621714,0.29804983735084534,0.5151779651641846,ok
jxie_flickr8k_968,sharp_anime_x4,4,22.91791280726641,0.6388701218439818,0.376494824886322,0.14889788627624512,ok
jxie_flickr8k_968,auto_vehicle_x4,4,23.435071966493478,0.6583024018621714,0.29804983735084534,0.5173015594482422,ok
jxie_flickr8k_968,bicubic_2x,2,31.8548064666216,0.9374923167517982,0.11367978155612946,0.0027964115142822266,ok
jxie_flickr8k_968,fast_x2,2,27.42166590352598,0.7921828957514424,0.21219474077224731,0.5179746150970459,ok
jxie_flickr8k_2994,bicubic_4x,4,26.991117594578128,0.6951055346217544,0.4352531433105469,0.0022275447845458984,ok
jxie_flickr8k_2994,general_x4plus,4,24.574763111236244,0.5951816594439775,0.30112606287002563,0.5155215263366699,ok
jxie_flickr8k_2994,sharp_anime_x4,4,23.47915813958855,0.518197268693016,0.39446890354156494,0.1492164134979248,ok
jxie_flickr8k_2994,auto_vehicle_x4,4,24.574763111236244,0.5951816594439775,0.30112606287002563,0.5130627155303955,ok
jxie_flickr8k_2994,bicubic_2x,2,32.925788338345384,0.9283943598166937,0.15946485102176666,0.002754688262939453,ok
jxie_flickr8k_2994,fast_x2,2,27.17312485479561,0.7840909919846641,0.18506571650505066,0.5175755023956299,ok
jxie_flickr8k_5297,bicubic_4x,4,22.222886686538025,0.6501781719806963,0.5040903687477112,0.002225637435913086,ok
jxie_flickr8k_5297,general_x4plus,4,21.6470670433739,0.6506556523506996,0.2206629365682602,0.5172128677368164,ok
jxie_flickr8k_5297,sharp_anime_x4,4,21.016120343783342,0.6055813549443011,0.3297446370124817,0.1493527889251709,ok
jxie_flickr8k_5297,auto_vehicle_x4,4,21.6470670433739,0.6506556523506996,0.2206629365682602,0.5162839889526367,ok
jxie_flickr8k_5297,bicubic_2x,2,26.35800040956376,0.8735950735057312,0.16886413097381592,0.0027892589569091797,ok
jxie_flickr8k_5297,fast_x2,2,24.421498033189266,0.8033800646802342,0.12063233554363251,0.5181317329406738,ok
jxie_flickr8k_4200,bicubic_4x,4,20.39615594148632,0.6232815673891484,0.5486672520637512,0.0022399425506591797,ok
jxie_flickr8k_4200,general_x4plus,4,19.488449320324378,0.613642219811732,0.32223081588745117,0.5168290138244629,ok
jxie_flickr8k_4200,sharp_anime_x4,4,19.412710600239137,0.5777680639690658,0.40440452098846436,0.1509549617767334,ok
jxie_flickr8k_4200,auto_vehicle_x4,4,19.488449320324378,0.613642219811732,0.32223081588745117,0.5163342952728271,ok
jxie_flickr8k_4200,bicubic_2x,2,24.146463705629152,0.8458780390508253,0.21498429775238037,0.0027010440826416016,ok
jxie_flickr8k_4200,fast_x2,2,22.026826057790725,0.7477100608460058,0.22917240858078003,0.5167076587677002,ok
jxie_flickr8k_1007,bicubic_4x,4,28.398212892729045,0.8503271583716452,0.27997422218322754,0.0022525787353515625,ok
jxie_flickr8k_1007,general_x4plus,4,26.905555498551568,0.8088346397646505,0.17167577147483826,0.515571117401123,ok
jxie_flickr8k_1007,sharp_anime_x4,4,25.500256072420015,0.7736745808440557,0.3011794984340668,0.15022873878479004,ok
jxie_flickr8k_1007,auto_vehicle_x4,4,26.905555498551568,0.8088346397646505,0.17167577147483826,0.5177459716796875,ok
